param,paramInit,-2LL,name,thresh,tol.param,tol.LL,useLinearization
19.4976635191756,23.8145,513.530694058384,V1_pop,2.70554345409542,0.01,0.1,TRUE
20.7896692660879,23.8145,510.980658422922,V1_pop,2.70554345409542,0.01,0.1,TRUE
20.8046656176323,23.8145,511.040463025269,V1_pop,2.70554345409542,0.01,0.1,TRUE
23.8145,23.8145,507.665679433776,V1_pop,2.70554345409542,0.01,0.1,TRUE
29.0870959842054,23.8145,509.634008086975,V1_pop,2.70554345409542,0.01,0.1,TRUE
30.0716128570772,23.8145,510.899272414474,V1_pop,2.70554345409542,0.01,0.1,TRUE
30.1075528064443,23.8145,511.289433190923,V1_pop,2.70554345409542,0.01,0.1,TRUE
14.3866844991224,20.5946,510.352402108249,Cl_pop,2.70554345409542,0.01,0.1,TRUE
16.8614323673398,20.5946,508.506666360677,Cl_pop,2.70554345409542,0.01,0.1,TRUE
20.5946,20.5946,507.665679433776,Cl_pop,2.70554345409542,0.01,0.1,TRUE
25.1543012432054,20.5946,508.650391144215,Cl_pop,2.70554345409542,0.01,0.1,TRUE
28.6898538876749,20.5946,510.278531120985,Cl_pop,2.70554345409542,0.01,0.1,TRUE
2.48860499255345,12.8916,521.819049303516,V2_pop,2.70554345409542,0.01,0.1,TRUE
3.98382350691825,12.8916,516.843559416904,V2_pop,2.70554345409542,0.01,0.1,TRUE
4.80715455025657,12.8916,514.752320631528,V2_pop,2.70554345409542,0.01,0.1,TRUE
5.3566441164557,12.8916,513.389082055385,V2_pop,2.70554345409542,0.01,0.1,TRUE
5.73210531057887,12.8916,512.657225987199,V2_pop,2.70554345409542,0.01,0.1,TRUE
6.0148624888205,12.8916,512.107720830833,V2_pop,2.70554345409542,0.01,0.1,TRUE
6.22872529007478,12.8916,511.694674715045,V2_pop,2.70554345409542,0.01,0.1,TRUE
6.39117948219993,12.8916,511.406456751822,V2_pop,2.70554345409542,0.01,0.1,TRUE
6.51791221658234,12.8916,511.184466731932,V2_pop,2.70554345409542,0.01,0.1,TRUE
10.5547493763801,12.8916,507.535061522772,V2_pop,2.70554345409542,0.01,0.1,TRUE
12.8916,12.8916,507.665679433776,V2_pop,2.70554345409542,0.01,0.1,TRUE
15.7458357970976,12.8916,508.515863171962,V2_pop,2.70554345409542,0.01,0.1,TRUE
18.3680526770382,12.8916,508.962391732689,V2_pop,2.70554345409542,0.01,0.1,TRUE
18.4185116652149,12.8916,511.244624153597,V2_pop,2.70554345409542,0.01,0.1,TRUE
-0.91579232527579,-0.4141912,513.817633616736,beta_Cl_tSCRMGDL,2.70554345409542,0.01,0.1,TRUE
-0.731960426699266,-0.4141912,510.355075049727,beta_Cl_tSCRMGDL,2.70554345409542,0.01,0.1,TRUE
-0.715792325275791,-0.4141912,510.068109453029,beta_Cl_tSCRMGDL,2.70554345409542,0.01,0.1,TRUE
-0.6141912,-0.4141912,508.85540991864,beta_Cl_tSCRMGDL,2.70554345409542,0.01,0.1,TRUE
-0.4141912,-0.4141912,507.665679433776,beta_Cl_tSCRMGDL,2.70554345409542,0.01,0.1,TRUE
-0.2141912,-0.4141912,508.673926577062,beta_Cl_tSCRMGDL,2.70554345409542,0.01,0.1,TRUE
-0.0865686755670094,-0.4141912,510.263407670776,beta_Cl_tSCRMGDL,2.70554345409542,0.01,0.1,TRUE
-0.0807870721842003,-0.4141912,510.403308231485,beta_Cl_tSCRMGDL,2.70554345409542,0.01,0.1,TRUE
0.113431324432991,-0.4141912,513.993003423261,beta_Cl_tSCRMGDL,2.70554345409542,0.01,0.1,TRUE
0.089530646330576,0.8450828,510.274625332502,omega_Q,2.70554345409542,0.01,0.1,TRUE
0.109352978368028,0.8450828,510.122297058007,omega_Q,2.70554345409542,0.01,0.1,TRUE
0.133564029391739,0.8450828,509.983543911319,omega_Q,2.70554345409542,0.01,0.1,TRUE
0.163135473890056,0.8450828,509.669447553439,omega_Q,2.70554345409542,0.01,0.1,TRUE
0.69189527725725,0.8450828,507.249568266044,omega_Q,2.70554345409542,0.01,0.1,TRUE
0.8450828,0.8450828,507.665679433776,omega_Q,2.70554345409542,0.01,0.1,TRUE
1.03218646279372,0.8450828,508.33233505609,omega_Q,2.70554345409542,0.01,0.1,TRUE
1.23636536037625,0.8450828,510.314421737091,omega_Q,2.70554345409542,0.01,0.1,TRUE
1.24711630541271,0.8450828,510.523839735439,omega_Q,2.70554345409542,0.01,0.1,TRUE
1.26438757929426,0.8450828,510.614025135913,omega_Q,2.70554345409542,0.01,0.1,TRUE
